BO;Attribute;ARM Element;Source;Rules;Reference path
;BreakdownElementViewRelationship to DescriptorSet (as description);PATH;;;"View_definition_relationship
/description_AS_DescriptorSet(View_definition_relationship)/"
;BreakdownElementViewRelationship to LocalizedString (as description);PATH;;;"View_definition_relationship
/description_AS_LocalizedString(View_definition_relationship)/"
;BreakdownElementViewRelationship to TranslatedStringSet (as description);PATH;;;"View_definition_relationship
/description_AS_TranslatedStringSet(View_definition_relationship)/"
;BreakdownElementViewRelationship to Identifier (as id);PATH;;;"View_definition_relationship
/id_AS_Identifier(View_definition_relationship)/"
;BreakdownElementViewRelationship to IdentifierSet (as id);PATH;;;"View_definition_relationship
/id_AS_IdentifierSet(View_definition_relationship)/"
;BreakdownElementViewRelationship to IdentifierString (as id);View_definition_relationship.id;442;;
;BreakdownElementViewRelationship to BreakdownElementView (as related);PATH;;;"View_definition_relationship
View_definition_relationship.related_view ->
as_product_view_definition_or_reference
 as_product_view_definition_or_reference = Product_view_definition
Product_view_definition =>
Breakdown_element_definition"
;BreakdownElementViewRelationship to BreakdownElementView (as relating);PATH;;;"View_definition_relationship
View_definition_relationship.relating_view ->
as_product_view_definition_or_reference
 as_product_view_definition_or_reference = Product_view_definition
Product_view_definition =>
Breakdown_element_definition"
;BreakdownElementViewRelationship to Class (as relationType);PATH;;;"View_definition_relationship
TYPEINFO_AS_Class(View_definition_relationship, 'relation type')"
;BreakdownElementViewRelationship to ClassString (as relationType);View_definition_relationship.relation_type;442;;"View_definition_relationship
View_definition_relationship.relation_type"
;BreakdownElementViewRelationship to ExternalClass (as relationType);PATH;;;"View_definition_relationship
TYPEINFO_AS_ExternalClass(View_definition_relationship, 'relation type')"
;BreakdownElementViewRelationship to ExternalOwlClass (as relationType);PATH;;;"View_definition_relationship
TYPEINFO_AS_ExternalOwlClass(View_definition_relationship, 'relation type')"
BreakdownRelationship;;NO MAPPING;;;
;BreakdownRelationship to Classification (as classifiedAs);NO MAPPING;;;
;BreakdownRelationship to CharacterString (as description);NO MAPPING;;;
;BreakdownRelationship to Descriptor (as description);NO MAPPING;;;
;BreakdownRelationship to DescriptorSet (as description);NO MAPPING;;;
;BreakdownRelationship to LocalizedString (as description);NO MAPPING;;;
;BreakdownRelationship to TranslatedStringSet (as description);NO MAPPING;;;
;BreakdownRelationship to Identifier (as id);NO MAPPING;;;
;BreakdownRelationship to IdentifierSet (as id);NO MAPPING;;;
;BreakdownRelationship to IdentifierString (as id);NO MAPPING;;;
;BreakdownRelationship to Breakdown (as related);NO MAPPING;;;
;BreakdownRelationship to Breakdown (as relating);NO MAPPING;;;
;BreakdownRelationship to Class (as relationType);NO MAPPING;;;
;BreakdownRelationship to ClassString (as relationType);NO MAPPING;;;
;BreakdownRelationship to ExternalClass (as relationType);NO MAPPING;;;
;BreakdownRelationship to ExternalOwlClass (as relationType);NO MAPPING;;;
BreakdownVersion;;Breakdown_version;442;;"Breakdown_version <=
Product_version"
;BreakdownVersion to Classification (as classifiedAs);PATH;;;"Breakdown_version <=
Product_version
/classifiedAs_AS_Classification(Product_version)/"
;BreakdownVersion to CharacterString (as description);Product_version.description;442;;"Breakdown_version <=
Product_version
Product_version.description"
;BreakdownVersion to Descriptor (as description);PATH;;;"Breakdown_version <=
Product_version
/description_AS_Descriptor(Product_version)/"
;BreakdownVersion to DescriptorSet (as description);PATH;;;"Breakdown_version <=
Product_version
/description_AS_DescriptorSet(Product_version)/"
;BreakdownVersion to LocalizedString (as description);PATH;;;"Breakdown_version <=
Product_version
/description_AS_LocalizedString(Product_version)/"
;BreakdownVersion to TranslatedStringSet (as description);PATH;;;"Breakdown_version <=
Product_version
/description_AS_TranslatedStringSet(Product_version)/"
;BreakdownVersion to Identifier (as id);PATH;;;"Breakdown_version <=
Product_version
/id_AS_Identifier(Product_version)/"
;BreakdownVersion to IdentifierSet (as id);PATH;;;"Breakdown_version <=
Product_version
/id_AS_IdentifierSet(Product_version)/"
;BreakdownVersion to IdentifierString (as id);Product_version.id;442;;"Breakdown_version <=
Product_version
Product_version.id"
